Gene	logFC	logCPM	PValue	FDR
Atg3	0.013762949	4.413081514	0.817421859	0.908489357
Nhlrc1	0.013464931	4.563230606	0.817618001	0.908604576
Glb1	-0.010263501	4.98636457	0.817815119	0.908604576
Tpx2	-0.02916442	1.141559239	0.817882692	0.908604576
Taf8	0.013238101	3.960052136	0.817947848	0.908604576
Elmsan1	0.010189126	5.293824698	0.818012073	0.908604576
Zfp326	0.018007326	3.544295554	0.818033454	0.908604576
Bnip1	-0.015996764	3.875076049	0.818038522	0.908604576
Sspn	-0.022165994	3.057604151	0.818079549	0.908604576
Thumpd2	0.031349054	1.563998724	0.818127371	0.908604576
Wdr60	-0.019294263	2.534654115	0.818187922	0.908604576
Amn1	-0.012390796	3.480082936	0.818263367	0.908614798
Mrpl42	0.011206879	4.439690306	0.818368998	0.908639868
Dync1i2	0.010363172	6.217188643	0.818444773	0.908639868
Steap1	-0.045967067	0.592083015	0.818484669	0.908639868
Zfp652	0.014285229	4.640755797	0.818616533	0.908712713
Sae1	-0.009489653	6.554856386	0.819013005	0.909079251
Vapb	0.007906531	7.500766568	0.819210074	0.909224418
Gm14305	0.042249449	0.232704994	0.819309599	0.909261308
Ormdl1	-0.019778399	2.601808866	0.819401859	0.90929013
Ipo5	0.007390215	7.625617118	0.819527536	0.909356027
Trim39	0.015281581	3.675798882	0.819792218	0.909576143
Ahcy	0.014259369	3.247709987	0.820339273	0.910109496
3110082I17Rik	-0.023263853	2.273350679	0.820572626	0.91029476
Dhrs7b	0.011720718	4.486104596	0.821251833	0.910858957
Dlg2	0.01255339	8.477617918	0.821265776	0.910858957
Aasdh	-0.016128849	3.302582198	0.821280425	0.910858957
Pgbd1	0.0338809	0.754792284	0.821884478	0.911383417
Stambpl1	0.011531215	4.006818121	0.822008004	0.911383417
Vrk3	-0.011611065	4.52411306	0.822052313	0.911383417
Ndufb6	0.010007015	5.931338645	0.822066943	0.911383417
Mrpl27	-0.011172671	4.49518888	0.822085516	0.911383417
Emcn	-0.025891588	2.074710906	0.822239365	0.911431252
Tmcc2	0.009010483	8.360105286	0.822261555	0.911431252
Nepro	-0.023375242	1.997490933	0.82246418	0.911571436
Ttf2	0.024783086	1.644669083	0.822520935	0.911571436
Gphn	-0.009943842	5.799712695	0.822725682	0.911724687
Dnajb9	0.016372545	4.845595977	0.822792468	0.911725041
Nkrf	0.014770451	4.671706405	0.823093457	0.911984891
Dctn6	0.009355206	5.177804516	0.823256321	0.912091669
Uqcrfs1	-0.007194525	7.022872081	0.8235083	0.912297153
Ate1	0.01089713	6.197174825	0.823624391	0.912352077
Senp1	-0.014844934	3.755741123	0.823931459	0.912618526
Zbtb37	-0.020578357	2.842379503	0.824119469	0.912753069
Acp1	-0.016874426	3.961534781	0.824213416	0.912763165
Gm11762	-0.030906331	1.047834163	0.824267786	0.912763165
Eif4g3	0.008437409	7.503059484	0.824392162	0.912763165
Mthfsd	-0.012560987	4.094401937	0.824484383	0.912763165
Stxbp2	0.012972317	3.381720379	0.824731063	0.912763165
Gprc5b	-0.008392485	7.895144809	0.82478031	0.912763165
Nmt2	0.011665795	6.302412115	0.824788074	0.912763165
Nrbp1	0.008786506	6.182647213	0.824805136	0.912763165
Ppp1ca	-0.010067321	7.942970386	0.824832438	0.912763165
Wdr13	0.007745888	7.618950337	0.824845068	0.912763165
Inha	0.013955469	2.97587192	0.824884823	0.912763165
Dopey2	0.007612137	7.570122369	0.824927094	0.912763165
Bend7	-0.030850523	1.29612554	0.825005438	0.912768669
Dohh	0.010193165	5.981475254	0.825065155	0.912768669
Slc2a5	0.022175782	2.624191941	0.82515082	0.912789822
Pik3c2a	0.010414645	5.444101998	0.825350287	0.912936851
Rpain	0.018892235	2.652396085	0.825480607	0.913007377
Rnf185	0.007953591	5.374345704	0.825558801	0.913020243
AF529169	-0.014571457	3.84290809	0.825672099	0.913071927
Ppm1e	-0.012189718	7.736031779	0.825853508	0.913198917
Sucla2	-0.01142162	6.060949877	0.8259869	0.913272796
Nudt3	-0.0089052	8.621285011	0.826101886	0.913326314
Pcyt1a	-0.011168785	5.516383435	0.826206179	0.913368002
Zfp783	-0.01817381	2.457964589	0.826305066	0.913383099
Swi5	0.008597878	5.694745892	0.826353011	0.913383099
Zfp212	-0.014128647	4.202295929	0.826461104	0.913428971
Lepr	-0.019104423	2.272054692	0.826704203	0.913545739
1810014B01Rik	0.031524793	0.800502349	0.826770364	0.913545739
Prpf40b	-0.010731209	5.013366164	0.826801112	0.913545739
Rnps1	-0.010041063	5.371696368	0.826881928	0.913545739
Scand1	0.012091641	4.846006259	0.826899752	0.913545739
Rasgrf2	0.008673719	7.472567109	0.827052358	0.91364075
Snx12	0.008029433	5.942880028	0.827187789	0.913716775
Klhl21	0.01262103	5.067296472	0.827272909	0.913737217
Hdac5	-0.008302352	8.067713285	0.827445945	0.913854753
Egln2	-0.008792748	6.314243811	0.827607388	0.913895856
Sfpq	-0.008833756	6.664585496	0.827616412	0.913895856
Hyal1	-0.024570533	1.990083926	0.82783067	0.914058866
Rfx3	0.010797174	6.41061218	0.827951088	0.914118244
Plce1	-0.018364511	4.321855199	0.828257177	0.914382591
Zfp518b	0.010332479	4.575014234	0.828366771	0.914408147
Recql4	0.037882804	0.334797627	0.828413651	0.914408147
4931440F15Rik	-0.039122208	0.434787343	0.82852041	0.914452403
Zfp185	-0.037418664	1.059731267	0.828812271	0.914596574
Kbtbd8	0.020627075	2.651853097	0.82881238	0.914596574
Pigg	0.012700069	4.314447614	0.828851062	0.914596574
Polr2i	-0.014666556	3.571257474	0.829014452	0.914703284
Hdc	-0.055858921	1.375147265	0.829314157	0.914941018
Pot1a	0.010957729	4.397109265	0.829363317	0.914941018
Tnfsf10	0.041579942	0.650159994	0.829561479	0.915086032
Nsmce1	-0.016142634	3.465246576	0.829765293	0.915237256
Isg20l2	0.011859677	4.089430071	0.829873781	0.91528332
Fras1	-0.008229719	6.443739321	0.829964026	0.915299475
Mrpl28	0.011452304	5.288531096	0.830021883	0.915299475
Slc6a12	-0.038835527	0.828655278	0.83029291	0.915413017
Pigyl	-0.012943104	4.005343031	0.83030145	0.915413017
Rbm26	0.012395005	4.632882084	0.830325053	0.915413017
Gm20063	-0.028354369	0.950378001	0.830762475	0.915821656
Fam193b	-0.010194292	4.58627183	0.830966511	0.915893557
Rps26	0.009359529	6.241169264	0.831010865	0.915893557
Cdk11b	-0.012324246	4.435618243	0.831097743	0.915893557
Nme6	-0.021055897	1.953482261	0.831173556	0.915893557
Rpp38	-0.027894992	1.568212277	0.831213677	0.915893557
Cyb561a3	0.01248677	4.192915294	0.831331003	0.915893557
Ift88	-0.014017306	3.503852338	0.831334814	0.915893557
Egr3	-0.007718809	7.684463203	0.831380234	0.915893557
Primpol	-0.030885183	1.202422039	0.831553558	0.915893557
Arhgap20	0.010056205	6.569288463	0.831601152	0.915893557
Med22	0.009845299	5.52979901	0.831612298	0.915893557
Tada3	-0.009946496	5.180853539	0.831662599	0.915893557
Serpinb8	-0.018550623	2.506905017	0.831695717	0.915893557
Rtn4	-0.009816637	8.913460198	0.831922482	0.915976629
Sh3gl2	-0.008034678	8.276086698	0.831946701	0.915976629
Rnpepl1	0.009768252	5.046543205	0.831971482	0.915976629
Optn	-0.014816645	3.711115725	0.832310307	0.916276122
Itgb1bp1	-0.009795106	4.438980654	0.832454989	0.916306482
Rpap2	0.020279079	3.545530706	0.832471486	0.916306482
Gmfb	-0.012278736	7.065370619	0.833073148	0.916859978
Rbfox3	0.007463919	7.759162462	0.833108024	0.916859978
Zfp879	-0.027538102	1.019778419	0.833384294	0.917090442
Dhx30	0.007403797	7.504004707	0.833540278	0.917188512
Bmpr2	0.010544008	8.157921517	0.833653063	0.917239037
Smndc1	-0.010048592	4.571007009	0.833741841	0.91726314
Mn1	0.008819613	7.313567843	0.833955467	0.917424584
Eif4g2	0.011095285	9.045678935	0.834333884	0.917754969
Fam227a	0.02426181	1.300999217	0.834389605	0.917754969
Lmo2	0.010776618	3.799945732	0.834471868	0.917771858
Gramd1a	0.009280515	6.137738953	0.834778971	0.918028953
Ccdc191	0.04149595	0.403084986	0.834839481	0.918028953
Perp	0.016919377	2.64803833	0.835043152	0.918115948
Gpr108	-0.01244642	4.54513787	0.835091264	0.918115948
Ube2v2	0.018918652	3.928110979	0.83511939	0.918115948
Xpnpep3	-0.012943964	3.662476252	0.835337995	0.91828268
Mthfd2l	-0.017891294	2.378251715	0.835524015	0.918396901
Fam134c	-0.008170096	6.487373259	0.835575806	0.918396901
1700047M11Rik	0.028042782	0.79778276	0.835758253	0.918523833
Zfp263	-0.010888593	4.11196917	0.835826588	0.918525341
Spata5l1	0.025197211	1.72278434	0.836023528	0.918668168
Smug1	0.010293717	4.469756885	0.836218755	0.918809089
Foxm1	-0.030411941	1.029027379	0.836316903	0.918843329
Pcsk7	0.011450577	4.232179579	0.836559439	0.919036187
Hook3	0.013401316	6.332648903	0.836898659	0.919269693
P4ha2	-0.015792662	3.358687784	0.836941924	0.919269693
Pcdh11x	0.01452763	4.794437174	0.83697304	0.919269693
Rasal2	0.00996009	7.03621981	0.838158706	0.920476825
Abl2	-0.009506422	7.338360089	0.838206315	0.920476825
Atxn2l	0.007867508	6.669934721	0.8382802	0.920484271
Ccdc136	-0.013330309	5.799149061	0.838561	0.920718901
Mtx2	-0.009643894	4.518135403	0.838672372	0.920767483
Inpp5b	0.007420389	5.380066336	0.839279413	0.921360201
Inf2	-0.010018061	8.008260102	0.839348588	0.921362403
Ndufc2	0.009454588	6.214516059	0.840053527	0.922033679
Arih1	-0.009603352	6.731713789	0.840094548	0.922033679
Trip12	-0.00841177	7.666269499	0.840362935	0.922246705
Polr1b	-0.009619429	4.653851112	0.840423111	0.922246705
Fbxl21	-0.019734412	2.595516096	0.840530891	0.922291195
Sfxn4	0.013885526	3.00994502	0.840779134	0.922489792
Fxr2	0.006886662	6.975053981	0.84098392	0.92254294
Aurkaip1	0.009050177	5.570689815	0.841075773	0.92254294
C130046K22Rik	-0.018010501	2.474264992	0.841090691	0.92254294
Dalrd3	-0.008943619	5.611796578	0.841140741	0.92254294
Ifi27	-0.011579307	4.540989267	0.841163851	0.92254294
Mecr	0.015207613	3.353985242	0.841268373	0.922583808
Krit1	-0.012604521	4.383329795	0.841739216	0.922973229
Ngfrap1	0.007531105	6.256236821	0.841758044	0.922973229
Snrpd3	-0.008874409	4.658363045	0.841843889	0.922993575
Kcnt1	0.006581757	6.628341876	0.842040927	0.923135821
Cdh20	-0.010105454	4.592662778	0.84213131	0.923161126
Tmem98	-0.01592518	3.60591213	0.842211552	0.923175312
Pmch	0.075459627	2.40646476	0.842447227	0.923315769
Polg	0.007500075	6.189335006	0.842541216	0.923315769
Amer3	0.007848573	5.667253788	0.842558667	0.923315769
Map3k3	-0.007876408	5.031344236	0.842608938	0.923315769
Chmp2b	0.01359928	4.985494048	0.842785955	0.923435973
Prim1	-0.02332246	1.802228307	0.842994705	0.923535703
Gla	0.012411992	3.941664832	0.843064275	0.923535703
Mex3c	-0.012147337	5.363279329	0.843081166	0.923535703
Zrsr2	-0.015306508	4.326136326	0.843146286	0.923535703
Ttyh3	-0.008630572	8.593880941	0.843293234	0.923559496
Kcnq3	-0.007542955	6.230441393	0.843362979	0.923559496
Vrk2	-0.035828695	0.676312609	0.843410302	0.923559496
Txnrd1	-0.008109632	6.199387102	0.843437326	0.923559496
Btbd19	-0.018365386	2.848785495	0.843608839	0.923673567
Zkscan7	-0.025591915	1.118593848	0.843704273	0.923704327
Lrrc41	-0.007774007	6.324625413	0.843782443	0.923716183
Lck	0.034757829	0.440324812	0.84434235	0.924255367
Dock5	0.013004436	4.297181329	0.844880078	0.924707999
Itpkb	0.010277009	5.809865463	0.844890672	0.924707999
Slc18a2	0.052892336	0.521002001	0.844960667	0.924710824
Iqsec1	0.005814623	9.071834808	0.845118831	0.924790639
Pgrmc2	-0.007769809	6.193427609	0.845208549	0.924790639
Wnt3	0.03661728	2.162566565	0.845241993	0.924790639
Ccdc39	-0.020901117	1.704335221	0.845303275	0.924790639
Crybb1	0.020316688	2.252041503	0.84547713	0.924907073
Mrpl13	0.010557494	4.581530921	0.845610166	0.924978839
Pcf11	-0.01757726	4.86579701	0.845893841	0.925215359
Dpp4	-0.021689158	1.766074449	0.846104275	0.925371739
Cgrrf1	-0.009917328	4.233241345	0.846330611	0.925532975
Hexdc	0.009107262	3.748850694	0.846438494	0.925532975
Gins3	0.031435051	1.090868047	0.84652115	0.925532975
Cacul1	0.011197689	5.849614267	0.846521594	0.925532975
Cenpj	0.034920525	0.599079362	0.846663997	0.925614892
Nudt1	-0.02360448	1.780055129	0.847023811	0.925896837
Ogfod1	-0.008173594	7.22201499	0.847056893	0.925896837
Mbd1	0.007973417	4.812659894	0.847291337	0.926050708
Kctd3	-0.006625439	6.634139986	0.847332684	0.926050708
Hk1	0.006906305	8.892565281	0.847470738	0.926127797
Nek4	0.01353949	3.933479545	0.847620382	0.92621754
Stmn4	-0.007489176	6.755993046	0.847704372	0.926222968
Ighmbp2	-0.013126007	4.038304544	0.847760397	0.926222968
Pard3b	0.018334114	2.370297884	0.847999951	0.926371163
Tsg101	-0.007753644	5.120898928	0.848092025	0.926371163
Rdh10	0.013803379	3.000605215	0.848098641	0.926371163
Kdm4b	-0.008529823	6.825394958	0.848319801	0.926484641
Elp4	0.008711331	4.479741288	0.848337617	0.926484641
Banf1	-0.009318257	5.061784532	0.848476313	0.926493194
Atp8a1	0.006235123	8.542391967	0.848480535	0.926493194
Mrps16	0.010505962	3.949865998	0.848647738	0.926602008
Kcnc1	-0.005978494	8.244652277	0.849168043	0.927096311
Sidt2	0.008185061	6.819269507	0.849406331	0.927282662
Cct7	-0.007521617	7.948577168	0.850227542	0.928105299
Polr3b	0.01185325	3.997652631	0.850485189	0.928312671
Ano3	0.010473338	6.746081347	0.850575871	0.92833778
Stk17b	0.021091293	2.566533949	0.850700145	0.928399545
Zbtb8b	0.014972669	2.686078888	0.851481334	0.929178159
Usp12	-0.009394679	5.736951786	0.851635126	0.929272056
Exoc7	-0.007543335	6.489944603	0.851804117	0.929382523
Mthfsl	0.026021441	1.129312701	0.852145619	0.92958449
Cep63	0.016933138	2.978143255	0.852244056	0.92958449
Eif2b2	-0.010098682	4.800660304	0.852329698	0.92958449
Atp6v0d1	-0.007921511	8.302214477	0.852390168	0.92958449
Mrps36	-0.031195618	0.648620672	0.852394301	0.92958449
Rin3	-0.023709323	2.220911465	0.852395839	0.92958449
Amdhd2	-0.016802824	3.223033242	0.852571685	0.929679208
Gmcl1	0.010840623	4.643404085	0.852618243	0.929679208
Tcf7l2	0.043339412	4.615392434	0.852765806	0.929766199
Cck	0.010144493	7.607955208	0.852931699	0.929840794
Sp9	0.019276277	3.442360743	0.852969797	0.929840794
Psmd8	-0.008271538	6.527913025	0.853097747	0.929862849
Fam161a	0.027820918	0.671113182	0.853142271	0.929862849
Rfc2	-0.01063389	4.639863033	0.853193396	0.929862849
Efhc1	0.030180696	0.581737055	0.853440635	0.92994004
Mrpl37	-0.009125629	5.249400289	0.853460911	0.92994004
Eml1	0.009860002	6.386442075	0.853467607	0.92994004
Atp7a	0.013810662	4.081248657	0.853610437	0.929981949
Ncapd3	-0.01015034	4.427207234	0.85365386	0.929981949
BC064078	0.029919842	0.748809202	0.853709463	0.929981949
Bod1l	-0.011039928	5.461806011	0.853846604	0.930057482
Dram2	-0.009778069	3.890877525	0.854225776	0.930396615
Coro1b	-0.007723155	5.985142247	0.854394545	0.930506548
Mrpl12	0.008150316	5.384617833	0.854530734	0.930530334
Cep97	-0.010242143	4.490181082	0.854573746	0.930530334
Thnsl2	-0.019953923	2.107872973	0.854644218	0.930530334
Cep170b	0.007052713	9.376809548	0.854687737	0.930530334
Phf21a	0.008185203	5.433883386	0.854950624	0.930738273
Slc19a2	0.011505887	4.378308225	0.855014433	0.930738273
Tnfaip1	0.006294165	6.113422453	0.855118969	0.93075102
Rpph1	0.011662906	10.43823136	0.855192817	0.93075102
Csnk1g2	-0.00775012	7.518688813	0.855302505	0.93075102
Pias3	0.008437514	4.391953102	0.855357315	0.93075102
Tagln	0.027606052	2.110190905	0.855398583	0.93075102
Slc6a11	0.011408273	8.288934426	0.855433266	0.93075102
Man2a2	-0.005478286	8.207948762	0.855548508	0.930802576
Ier3ip1	-0.011723715	4.434917921	0.855752488	0.930950661
Zranb3	0.018153792	2.719301383	0.855854328	0.930987614
D430036J16Rik	-0.023035599	1.190694098	0.855995943	0.930995335
Frem2	0.01472859	3.467646027	0.855997169	0.930995335
Zfp668	-0.007933401	4.477709699	0.856114866	0.931049521
Erich1	-0.021127854	1.543288698	0.856254122	0.931092746
Zfp747	-0.01577983	2.243623044	0.856316708	0.931092746
Gtpbp8	0.016055221	2.802179055	0.856358248	0.931092746
Trim71	0.036271885	0.637253954	0.856537299	0.9311873
Lmna	0.007898527	5.543562964	0.856580984	0.9311873
Man1a2	-0.009597675	6.845926557	0.856930897	0.931365327
Brat1	-0.008555772	4.697411508	0.856965714	0.931365327
Ddx39b	-0.007585736	6.756585922	0.857015538	0.931365327
Ncald	0.008253776	9.039964372	0.857028301	0.931365327
Lsg1	-0.009857671	3.677144419	0.85708424	0.931365327
Xk	-0.010441242	4.394289883	0.857163442	0.931377609
Ccdc25	-0.012082835	3.717235136	0.857247876	0.931395573
Pabpc1	-0.010126839	6.682761426	0.857536361	0.931552604
Slc25a35	0.018659345	1.931127264	0.85758006	0.931552604
Cdc5l	-0.012062112	4.797640275	0.857604181	0.931552604
Dnpep	0.008931635	5.331568403	0.857664055	0.931552604
Mthfr	0.008060383	4.797841347	0.858152198	0.931984996
Stk25	0.006922449	7.807639698	0.85825477	0.931984996
Blvra	-0.008866919	4.052762175	0.85829775	0.931984996
P2ry6	0.019196643	1.471823909	0.858409515	0.931984996
Spcs1	0.007848673	5.963445457	0.858433592	0.931984996
Ap2m1	0.006999059	8.289705777	0.858469813	0.931984996
Gpatch2l	0.006393891	5.874803214	0.858547854	0.931995957
Znrf2	-0.011273673	3.760740385	0.858638025	0.932020083
Gm11696	0.035313084	0.388258917	0.858780407	0.932100874
Ano1	0.020263909	1.910901721	0.859132207	0.932292556
Galnt11	-0.007386282	5.27171459	0.859133341	0.932292556
Zfp956	0.010552429	4.171280567	0.85916091	0.932292556
Bpnt1	-0.008769057	5.687528279	0.859441137	0.932522866
Ubqln4	-0.007934115	7.64046953	0.859572105	0.932591202
Slc22a4	0.016010893	2.591946948	0.859744081	0.932704014
Ggta1	0.022157358	1.878530815	0.859845818	0.932740615
Nufip2	0.012229268	6.421167141	0.859990385	0.932823669
Gldn	0.031685846	0.313025567	0.860080722	0.93284789
Nfil3	0.011068811	4.331453507	0.860303136	0.933015348
Zbtb44	0.010098543	5.75651721	0.860414771	0.933062647
Pik3r4	-0.006343425	6.278507445	0.860753897	0.933356616
Vsnl1	0.009687663	8.563695507	0.861085683	0.933642583
Rbbp5	0.006063731	5.88644967	0.86130891	0.933810806
Ets1	-0.018494602	3.495556375	0.861466183	0.933907502
Prrt4	-0.019401615	2.101334021	0.861566561	0.93394251
Rnaset2a	-0.034522391	0.249973378	0.861689787	0.93395715
Denr	-0.012420887	4.018560207	0.861716241	0.93395715
Dapk3	-0.008561264	5.309193634	0.861917564	0.934101543
Asxl2	0.008367113	5.041632127	0.862218682	0.934271901
Yrdc	0.009226913	4.416906706	0.862219376	0.934271901
Dolk	-0.008544339	4.759862747	0.862279089	0.934271901
Ptprb	-0.012288566	5.640988578	0.862467725	0.934402479
Rab43	-0.007551041	4.979289949	0.862664777	0.934474756
Zfp113	0.011976018	3.209986176	0.862670689	0.934474756
Rgs5	0.013451214	5.630506266	0.862897969	0.934647145
Hax1	-0.010620385	4.28270545	0.86307697	0.934767217
Rpa3	-0.014848975	2.087597243	0.863794685	0.935470685
BC021891	0.017022002	1.882062308	0.863982681	0.935593407
Cdh11	-0.008818589	5.884692874	0.864083458	0.935593407
Hnrnpll	0.008086635	5.574689701	0.864112625	0.935593407
Pcdhgb1	-0.011428645	3.625706025	0.864288781	0.935710277
Mpp1	-0.007754275	4.941454777	0.864519726	0.93588644
Ppp2r5e	0.008119702	6.564574011	0.864802328	0.936114831
Rab3gap1	0.006712405	6.757991077	0.86486719	0.936114831
Tex15	0.039761407	0.176610218	0.864975769	0.936158484
Rbmx2	0.033060504	0.891251615	0.865060727	0.936176568
Strada	0.008822533	4.314293851	0.865152451	0.93620197
Tmed1	-0.01127796	3.476586545	0.865464655	0.936465937
Cdc123	0.0072921	5.378835231	0.866507704	0.937520601
C330007P06Rik	0.010325826	4.352537453	0.866608067	0.937555237
Mrpl19	0.006981556	5.054507919	0.866720398	0.937602816
Ajap1	-0.007387348	5.775809148	0.867107338	0.937947429
Cep44	-0.015351364	2.199806764	0.867679177	0.938298496
Fam212a	0.027259894	0.89514912	0.86768406	0.938298496
Mrpl21	-0.010646765	3.435350155	0.867783851	0.938298496
Phax	-0.012306566	4.083038744	0.867850674	0.938298496
Fam57b	0.008322407	5.841121948	0.868002182	0.938298496
Vps4b	-0.008564524	4.794984562	0.868023005	0.938298496
Map2k4	0.007568997	7.358473861	0.868071439	0.938298496
Mphosph8	0.012273482	3.793168186	0.868221425	0.938298496
Lat2	-0.02718337	0.544935685	0.868240926	0.938298496
Sh3glb2	0.006688391	6.989808221	0.868300945	0.938298496
Gadd45gip1	-0.007636599	4.531035848	0.868308326	0.938298496
Lrif1	0.016663861	2.602782046	0.868365701	0.938298496
Cul7	0.007872745	5.859867409	0.868407404	0.938298496
Zfp78	-0.024793304	1.303413946	0.868451944	0.938298496
Sun1	-0.005510357	6.622431823	0.868457951	0.938298496
Syndig1	0.007529625	5.703295414	0.868552323	0.938326551
Rhbdl1	-0.007747169	5.24483817	0.868821114	0.938481183
Nme3	-0.008914628	4.142215331	0.868832292	0.938481183
Atg101	-0.009060035	4.804643358	0.869278341	0.938833133
Adhfe1	0.013377643	3.380001819	0.869295007	0.938833133
Armc1	-0.009401575	6.015024204	0.869481274	0.938960371
Ppp2r2a	0.008985397	6.049260276	0.869637475	0.939004518
Adnp2	-0.006420768	5.678888078	0.869659065	0.939004518
Ercc3	-0.00755806	5.089608308	0.869797158	0.939071695
Mamdc2	-0.027192532	0.512518435	0.869858202	0.939071695
Clic5	0.013304884	2.845807718	0.87000818	0.939159692
Wdr73	0.007435194	4.90608038	0.870109341	0.939194981
