Gene	logFC	logCPM	PValue	FDR
Mcm3	0.065615219	0.646189156	0.688257149	0.859147821
Fam126b	0.0205026	7.813554946	0.688589063	0.859486012
Wdr33	0.017587276	7.72779931	0.688911376	0.859812161
Fbxo45	0.022842412	4.561504201	0.689103299	0.859882604
Cnih4	-0.024054636	4.625035134	0.689143394	0.859882604
Chdh	-0.050740895	2.922169451	0.689150875	0.859882604
Bphl	0.024586807	5.438148354	0.689326621	0.86002574
Ttc9b	-0.033299695	3.251090094	0.689624774	0.860186944
Med25	0.024147546	4.544593127	0.689627986	0.860186944
Gtf2b	-0.019265907	4.906720917	0.689638951	0.860186944
Alg1	0.02084584	3.632741152	0.689955714	0.860505878
Dusp7	-0.018601033	5.30121527	0.690095143	0.860603607
Diras1	0.034517033	3.66600899	0.690169597	0.860620296
Trappc8	0.016129822	7.252441797	0.690424884	0.860848637
Afg3l2	0.01813607	6.418695757	0.690573927	0.860848637
Hus1	0.026578481	3.567386908	0.690690483	0.860848637
Tsen2	0.031166456	4.609417445	0.690705894	0.860848637
Rasgef1a	-0.016346015	7.268254724	0.690741797	0.860848637
Arl6ip6	0.024228688	4.904290523	0.690775812	0.860848637
Nfxl1	0.021205582	5.820918517	0.690845329	0.860848637
Zkscan14	-0.029048964	2.890722431	0.690850843	0.860848637
Fam114a2	0.017756614	5.340365614	0.690969312	0.860848637
Secisbp2l	0.017522458	7.11086721	0.690978578	0.860848637
Aup1	-0.02582505	3.739438632	0.691047538	0.860848637
Rpap3	-0.019611875	4.245106051	0.691367113	0.860848637
Etv3	-0.020511498	4.955423197	0.691386096	0.860848637
Gpr157	0.053013758	1.617647344	0.69148915	0.860848637
Coq7	0.032466485	2.178456307	0.691528334	0.860848637
Arid4a	-0.016149959	6.195548581	0.691560914	0.860848637
Stpg1	-0.048828476	2.224450635	0.691658752	0.860848637
Ccdc160	0.050359178	0.872970928	0.691674167	0.860848637
Fcgrt	-0.046849804	2.767026733	0.691693087	0.860848637
Nrbf2	-0.02450806	4.053818803	0.691767133	0.860848637
1190007I07Rik	-0.033364025	3.068502004	0.691826422	0.860848637
Pgls	0.030393043	2.805016764	0.691857815	0.860848637
Tmem38b	-0.023326545	4.530321457	0.691942641	0.860848637
Ubr2	-0.01639177	6.939143218	0.692045976	0.860848637
Cdkn2d	0.033333461	2.464462014	0.692056653	0.860848637
Ndufs3	0.018043202	5.372185	0.692135159	0.860848637
Zfp30	0.025251346	3.276462429	0.692136088	0.860848637
Lingo2	0.043093644	10.83239141	0.692229231	0.860848637
Ankrd54	-0.024811024	3.325537168	0.69225346	0.860848637
Smyd2	-0.024535432	5.088572519	0.692271567	0.860848637
Phkb	0.021791754	6.858720827	0.692287205	0.860848637
Ndufa12	0.023737144	4.802880495	0.692307522	0.860848637
Psat1	0.031921684	4.95666072	0.692629203	0.861106909
Shtn1	-0.018673866	7.003455998	0.692637441	0.861106909
Rpl36a	0.037888426	1.886751873	0.692835026	0.86126708
Angptl2	0.035928096	1.897239368	0.69288851	0.86126708
Pnmal1	0.030443674	3.859582631	0.69301017	0.861342329
Odf2l	-0.017344237	5.565655916	0.693247735	0.861561608
Sned1	0.035274301	4.18600268	0.693348487	0.861592529
Atg101	0.024747764	2.904789199	0.693394896	0.861592529
Fadd	0.054151701	0.954349857	0.6935135	0.861599474
Sirt1	-0.021429552	5.071803323	0.693522767	0.861599474
Cul4b	0.021501137	5.45769689	0.693908365	0.861971446
Imp3	0.034345021	2.104094375	0.693990215	0.861971446
Serp1	0.038259173	3.986594164	0.694024492	0.861971446
Esyt1	0.039592415	2.682837887	0.694085761	0.861971446
Eprs	0.018444071	6.838261997	0.69415157	0.861971446
Abhd14a	-0.029532909	4.381018756	0.694198125	0.861971446
Uchl1os	-0.047317441	0.958960917	0.694250349	0.861971446
Suco	-0.027530878	6.618495705	0.69474974	0.862515491
D430020J02Rik	-0.048188797	0.827769935	0.694823026	0.862530487
Tsen54	-0.029109527	2.612583545	0.695012744	0.862597999
Zfp94	0.024020553	3.696635824	0.69502178	0.862597999
Casp12	0.057593165	0.615950651	0.695107202	0.862597999
Dgcr2	-0.016696222	6.501389821	0.695151629	0.862597999
Ric1	-0.017768278	7.343913155	0.695232826	0.862597999
Smc6	0.019013328	6.431979348	0.695304351	0.862597999
Hpf1	0.0170885	4.893034982	0.695305895	0.862597999
Srp14	-0.025766087	3.742307099	0.695416549	0.862654761
Gcc2	-0.02143991	6.15538242	0.695478399	0.862654761
Chpt1	-0.022764663	5.57577651	0.695578437	0.862654761
Lyar	-0.034310045	2.627084803	0.695596512	0.862654761
Smg7	-0.017133791	7.309129919	0.695728053	0.862741968
Actr2	0.019242277	7.284464315	0.695950191	0.862888378
Dtwd2	0.023452049	4.534348497	0.695987371	0.862888378
Ccz1	0.020899081	5.029788463	0.696029818	0.862888378
Tmem179	-0.019061847	5.126702184	0.696265122	0.862932291
Wdtc1	-0.018866392	5.589438767	0.696292599	0.862932291
Emc10	0.019849416	4.735079539	0.696363915	0.862932291
4921504A21Rik	0.027945	3.268516348	0.696397973	0.862932291
Tfap2d	0.036334874	1.859010423	0.696415283	0.862932291
Gm17296	0.01882239	5.043080174	0.696432653	0.862932291
Psmc2	0.016422079	5.253831132	0.696970682	0.863523022
Eme2	-0.040898043	3.250773295	0.69719913	0.863730123
Gm14326	-0.021403612	4.348413214	0.697342851	0.86383223
Klhdc4	0.026043876	4.685384477	0.697536088	0.863910117
Zfp777	0.01737747	4.933413709	0.697552408	0.863910117
Ankrd13a	0.019739265	5.232264199	0.697589641	0.863910117
Desi2	-0.020895091	6.872369017	0.697709929	0.863983157
Dxo	-0.03457112	2.137174685	0.697836764	0.86406429
Gm1661	-0.072385042	0.223684284	0.69794643	0.864124152
Sar1b	0.016758526	5.467462666	0.698278045	0.864384209
Mthfd2	-0.03522916	2.167770385	0.698319669	0.864384209
Rab12	0.023480657	6.048495454	0.698340493	0.864384209
Tra2b	-0.018583263	7.137519788	0.698555655	0.864500364
Hmgb3	0.046515019	1.142152541	0.698557028	0.864500364
St7	0.022116546	8.096499036	0.69873286	0.864642032
Hdx	0.026147186	5.54110823	0.698927436	0.864738486
Sap130	-0.019528426	6.191133961	0.698968915	0.864738486
Ltbp2	-0.092206251	0.249140536	0.699053067	0.864738486
Ctsa	0.02993624	4.30725452	0.69917392	0.864738486
Sept2	-0.016142535	6.470154446	0.699184626	0.864738486
Spp1	0.082287628	0.971973163	0.699231308	0.864738486
6430550D23Rik	-0.048573373	0.377132108	0.699240352	0.864738486
Rad52	-0.028738749	5.23694271	0.69933971	0.864785468
Zfp827	0.017774322	7.085891789	0.699560358	0.864982413
Gm17750	-0.053367003	2.042321267	0.699706274	0.865062906
Ppp4c	-0.021653151	3.254436652	0.699755593	0.865062906
Slitrk2	-0.030807202	5.099947696	0.699809617	0.865062906
Rmi1	0.027365187	2.932192845	0.700030662	0.865260249
Dcun1d1	0.019338687	6.141497631	0.700189111	0.865263077
Chga	0.024011051	4.246276372	0.700207475	0.865263077
Vps33a	0.015099035	6.003645847	0.700221668	0.865263077
Ube4a	0.014757458	6.444780081	0.700278555	0.865263077
Acad11	0.019114733	4.859813154	0.700382194	0.865312068
Ttbk1	0.026075063	6.318488052	0.700441013	0.865312068
Poc1b	0.020184997	4.439877912	0.700739869	0.865488385
Pa2g4	-0.020059859	3.793174977	0.700795993	0.865488385
Grm7	0.037371472	10.73710321	0.70082292	0.865488385
Dpy30	0.026656264	3.670190704	0.700885152	0.865488385
Cacna1c	-0.030097721	9.13357617	0.700890821	0.865488385
Irf3	-0.027834823	3.051115073	0.701088597	0.865581344
Rcc1	-0.033891271	2.648461337	0.701088948	0.865581344
4933404O12Rik	0.035113541	2.645132873	0.701159179	0.865582225
Enpp4	0.032893254	4.116453318	0.701212509	0.865582225
Yipf5	-0.021100769	5.49070576	0.701331561	0.865653355
Fcho1	-0.026637343	5.195202556	0.70147566	0.865755387
Spag9	-0.016792438	8.5162174	0.701759528	0.86580485
Bscl2	0.01750233	4.762671882	0.701799279	0.86580485
Caap1	-0.016652829	6.146741037	0.701910376	0.86580485
Fam210a	0.017325943	5.614063208	0.701915157	0.86580485
Ednrb	0.046754321	4.825800942	0.7019464	0.86580485
Zbtb37	-0.018291055	4.603622478	0.701959474	0.86580485
B230354K17Rik	-0.029613272	3.746694494	0.701994543	0.86580485
Prrx1	-0.02654215	4.136577117	0.702007253	0.86580485
Setd1b	0.02373324	4.8761398	0.702159538	0.865916882
Dnah2	-0.030533343	3.534768259	0.702229804	0.865927757
Cul4a	-0.016742733	6.000434848	0.70239075	0.866050437
Vimp	0.021783748	3.656069977	0.702603674	0.866237181
Zfp58	0.024992862	3.81296408	0.702702536	0.866283277
C920006O11Rik	0.047710617	1.233957367	0.70298305	0.866449266
Rbks	0.023361179	4.31025698	0.703009771	0.866449266
Bckdha	-0.020829406	4.183040969	0.703021637	0.866449266
Ndrg1	-0.021230873	5.560356643	0.703290808	0.866705209
Vrk2	0.026438122	4.018751427	0.70336352	0.866719021
Polr2j	0.035445808	2.752759118	0.7036455	0.866976292
Rabep2	-0.032564913	2.475421744	0.703695347	0.866976292
Strn4	0.019340965	6.338867119	0.703759868	0.866979986
Slc37a1	-0.032369348	3.42368522	0.703904906	0.867062756
Zdhhc7	0.020729098	4.366000397	0.703950113	0.867062756
Rpl13	0.03626748	3.65026022	0.704363743	0.867491924
Use1	-0.03283415	2.527110583	0.704421664	0.867491924
Timm8b	-0.04488218	2.356484584	0.704648114	0.867650547
Rnmtl1	0.02657801	2.896698899	0.70467361	0.867650547
Mllt4	-0.017233404	8.342777392	0.705039844	0.867958538
Glrx3	0.014359322	5.46091298	0.705105838	0.867958538
Wdr90	-0.040329628	3.876126184	0.705108525	0.867958538
4831440E17Rik	0.026150628	3.038621351	0.705351281	0.868181523
Tmem109	0.019914884	4.175840196	0.705593994	0.868404416
Wdr63	0.054636409	1.735944028	0.705766847	0.868463568
Top3b	-0.016870386	5.438535398	0.705809606	0.868463568
Cnot4	0.01875652	7.857892443	0.705826941	0.868463568
Mcmdc2	-0.03785508	3.578272414	0.705893053	0.868469085
Gapvd1	0.015534908	7.332561537	0.706084126	0.868628329
Inpp1	0.017396926	5.147270689	0.706331212	0.868831345
Vkorc1	-0.039898918	1.494852466	0.706372461	0.868831345
Fndc3a	0.017510627	7.690576792	0.70655635	0.868959252
Tecpr2	0.017690378	6.644176211	0.706599777	0.868959252
Pald1	-0.025140271	4.082320541	0.70672376	0.868967882
Tbrg1	0.020575727	3.693936672	0.706734026	0.868967882
Jtb	0.023702722	3.191703846	0.706791787	0.868967882
Anapc5	0.014155687	6.559520989	0.707108612	0.869281564
Dnmt3b	0.033470286	1.502442391	0.707308301	0.869312815
Xrn2	0.019408449	7.331672397	0.70731929	0.869312815
Atp2b2	0.017682851	9.639352468	0.707378019	0.869312815
Sumf2	0.022329259	3.646437243	0.707380787	0.869312815
Lrp3	0.019843381	5.373753881	0.707664492	0.869585631
Gprin3	0.017910065	6.079977237	0.707784501	0.869657267
Rpl15	0.039290144	4.032546332	0.707925385	0.869754536
Aasdhppt	-0.027101506	5.409239341	0.707999609	0.869769898
Tob1	0.022992745	4.42769234	0.708307687	0.870038057
Wnk1	0.017054454	8.391373174	0.7083754	0.870038057
Jagn1	-0.026694565	3.491929518	0.708430011	0.870038057
Ilvbl	0.039369799	2.992700528	0.708532802	0.870038057
Prrg3	-0.023513896	4.29261282	0.708550915	0.870038057
Hspa8	0.040404086	7.356133877	0.708652244	0.870038057
Abhd2	-0.019872956	7.243779785	0.708689871	0.870038057
Gtf2i	-0.015602929	7.676202425	0.708711812	0.870038057
Uros	-0.023913453	4.189124385	0.709047624	0.870286443
Acbd5	-0.015399128	6.103450057	0.709087822	0.870286443
Shisa8	-0.076180727	1.423485651	0.709126386	0.870286443
Zic1	-0.03786316	3.50392201	0.709161171	0.870286443
Fam49b	0.018433358	8.256999149	0.709271985	0.87034664
Cep162	-0.017322743	5.439530966	0.709405035	0.870424946
Naa10	0.026521831	2.747769721	0.709609548	0.870424946
Mrpl24	-0.029097984	3.770737094	0.70964572	0.870424946
Atrx	0.018695889	8.381186637	0.709670382	0.870424946
Srsf2	0.015820749	6.119806373	0.709719507	0.870424946
Bet1	-0.024974083	3.74233015	0.709778762	0.870424946
Cbx5	-0.02263644	7.255407966	0.709843467	0.870424946
Hnrnpc	-0.017298815	7.236362911	0.709854442	0.870424946
Zfp142	-0.018891249	5.499239164	0.709891705	0.870424946
Hira	-0.015985728	6.74032538	0.71019693	0.870667728
Hsdl2	-0.022575812	3.998656098	0.7102544	0.870667728
Hmgcr	0.022601731	6.654046347	0.710275064	0.870667728
Rfc3	0.045627267	1.743316524	0.710380161	0.870696126
Unc45b	-0.061886225	0.192347118	0.710421804	0.870696126
Ints9	-0.020433387	5.39084888	0.710635796	0.870740711
Kdm3a	0.018808433	6.948042679	0.710683611	0.870740711
Trmt1l	-0.021413127	5.622019419	0.710746745	0.870740711
Rfc5	0.026968003	2.513335936	0.710800587	0.870740711
Ptprn2	-0.022609729	9.476589871	0.710831374	0.870740711
Cd59a	-0.046884291	1.624184072	0.710834522	0.870740711
Mtmr14	-0.024504131	4.886528012	0.710920295	0.870740711
Tmem131	0.017273298	7.546092775	0.710952499	0.870740711
Camk2n2	-0.033253315	2.598794384	0.71122163	0.870907083
1810020O05Rik	-0.058783478	0.312844827	0.711277754	0.870907083
Lsm4	-0.033413681	2.235684144	0.711407467	0.870907083
Wdr73	0.021780594	3.686919321	0.71144509	0.870907083
Fdps	0.028661033	2.979539258	0.711496368	0.870907083
Recql5	-0.022033012	4.77149094	0.711502604	0.870907083
Zfp65	0.021207092	4.632614973	0.711520951	0.870907083
Tmbim4	0.018775374	4.051818294	0.711793562	0.871078748
Sulf1	0.017971034	5.640989423	0.711863861	0.871078748
Tbck	0.01694846	7.367134696	0.711909492	0.871078748
Tmtc1	0.02045114	7.815643695	0.711924	0.871078748
Ccdc86	-0.02637955	2.447536487	0.711970268	0.871078748
Drd2	0.029717025	5.086845551	0.71205476	0.871091563
Sesn3	-0.018438562	7.207554279	0.712114393	0.871091563
Cdk2ap2	-0.044414788	1.393461542	0.71217015	0.871091563
1500009L16Rik	-0.025264732	3.326558283	0.712309173	0.871091563
0610012G03Rik	-0.030112699	2.528736212	0.712343197	0.871091563
Csnk1g2	-0.021705455	5.349033819	0.71235163	0.871091563
Tor4a	-0.055783095	0.831374521	0.712431607	0.87111377
Senp2	0.014182117	6.308008937	0.712558342	0.871178617
Cdh20	0.033895781	7.56770336	0.712613208	0.871178617
Mynn	-0.020070936	4.833254963	0.712748984	0.871178617
Tomm6	0.030281828	2.685252151	0.712786603	0.871178617
Kcnj8	0.058080698	1.674000843	0.712793745	0.871178617
Hnrnpa2b1	0.017727161	7.501256847	0.712916913	0.871253589
Pot1a	-0.016130391	5.840629154	0.713040937	0.871329595
E130114P18Rik	-0.041054057	1.511075875	0.713192059	0.871331381
Parp6	-0.015355339	6.1234463	0.713240178	0.871331381
Yod1	0.028093171	4.123138477	0.713275213	0.871331381
Gstm4	-0.046566309	0.709918912	0.713294938	0.871331381
Rbm8a	-0.026330167	2.842032577	0.713351557	0.871331381
Abt1	0.029870855	2.508834677	0.713425488	0.871346158
Dixdc1	0.017354553	6.100032874	0.713518525	0.871384267
Bms1	0.016208341	5.047577068	0.713809072	0.87162593
2810013P06Rik	0.031663966	2.991949863	0.713840112	0.87162593
Gm14393	0.047613122	1.74296541	0.714050916	0.87180779
Nabp2	0.023122358	3.594786552	0.714114331	0.871809681
Cpne8	0.019792208	6.401939735	0.71437527	0.872052694
Gnal	-0.01711516	7.420446313	0.714571265	0.872142704
Zfp952	-0.018592159	4.561032702	0.714572783	0.872142704
Wasl	0.017111908	7.157724278	0.715128335	0.872745172
1810037I17Rik	-0.04117442	1.694514208	0.715428165	0.872896367
Cemip	-0.020983348	5.853055394	0.715443887	0.872896367
Neurod2	-0.030197162	3.725421873	0.715598139	0.872896367
Gsdmd	-0.059379745	0.479884511	0.715658367	0.872896367
Mta3	-0.018496253	6.509187889	0.715667178	0.872896367
Snx4	0.015801596	5.593772388	0.715673816	0.872896367
Acsl6	-0.014232007	7.03260216	0.715766302	0.872896367
Adora1	0.019516824	6.260959075	0.715772896	0.872896367
Zfp59	-0.025545139	3.277045194	0.715809709	0.872896367
Hspd1	-0.021444324	4.894172617	0.715890056	0.872918808
Wnt3	0.06429355	1.567790122	0.716029688	0.87294691
Flywch2	0.035013092	2.974308935	0.716036995	0.87294691
Gdap1l1	-0.019290816	4.707273436	0.716228905	0.87310534
Dmrtc1a	-0.058114052	0.412111734	0.716441307	0.873288721
Fam207a	-0.025929463	4.882200245	0.716551022	0.873346912
Tmem181a	-0.013973364	5.263832111	0.716721034	0.873478579
Luc7l	-0.016694392	6.649504365	0.716952325	0.873611672
P4htm	0.019756584	4.999065131	0.717051123	0.873611672
Pianp	-0.021240439	4.225855571	0.717061991	0.873611672
Sobp	-0.016909454	7.738803049	0.717078215	0.873611672
Airn	-0.036868923	4.226104907	0.717234529	0.873726572
Creb3l2	-0.017988521	4.800548804	0.717297889	0.873728226
Tank	0.016074592	6.239120656	0.717383786	0.873757331
Txn2	-0.021770469	4.394244526	0.717553147	0.873819085
9330102E08Rik	-0.026774444	3.456158287	0.717632397	0.873819085
Tomm6os	-0.037089836	1.873253478	0.717700011	0.873819085
Ngrn	0.019489832	3.445510418	0.717720895	0.873819085
Adrbk1	0.028156953	5.812610281	0.71774453	0.873819085
Hcfc1	0.018643758	5.777046704	0.718032888	0.874094632
Wbp4	0.015209168	5.200921538	0.718213818	0.874167339
Tmem216	-0.032864347	1.96518787	0.718366511	0.874167339
9030624J02Rik	0.014775865	6.263863818	0.718419418	0.874167339
Prdx6	-0.019160656	5.997239449	0.718481061	0.874167339
Kcnj10	-0.034330371	5.705958754	0.718525261	0.874167339
Mrpl42	0.018303977	4.517588081	0.718576161	0.874167339
Fam220a	-0.02396297	3.953218904	0.718658884	0.874167339
Rmdn1	0.016202281	6.22982734	0.718683065	0.874167339
Capn1	-0.027958761	2.811019414	0.718688407	0.874167339
Upp2	-0.020985336	6.865246461	0.718726437	0.874167339
Tsku	-0.038907166	1.405768111	0.718774976	0.874167339
Grk6	-0.022776476	4.256425964	0.719131015	0.874524875
Liph	-0.064406184	0.246969549	0.719436663	0.874821076
Polr2d	0.02614584	2.811545611	0.719775527	0.875151799
Ccdc17	0.046067888	1.849261306	0.719832848	0.875151799
Abca7	0.028950677	3.873563773	0.720033999	0.875240365
Slc30a9	0.014861085	7.121848955	0.720123003	0.875240365
Haus2	0.019207397	3.631200522	0.720179266	0.875240365
Pan2	-0.025310139	3.870153423	0.720207657	0.875240365
Cdc5l	0.013794711	5.459989484	0.720216241	0.875240365
Tmem128	-0.02054419	4.169669811	0.720400698	0.875389035
4930432K21Rik	0.03781057	1.69676268	0.720642122	0.875606896
Slc4a1ap	0.017003323	4.601359038	0.720997618	0.87596331
Zfp418	-0.032147764	2.798280111	0.721319553	0.876278891
Mtrr	-0.023879964	3.566733634	0.721482091	0.876379196
Pnp	-0.0355104	2.255001156	0.721568971	0.876379196
2810454H06Rik	-0.053127197	0.823456867	0.721626299	0.876379196
Ak7	-0.035910141	2.689488413	0.721650879	0.876379196
Fastkd1	-0.019184013	4.078400537	0.722280096	0.877005351
Amn1	0.015431262	5.475536836	0.72233462	0.877005351
Ambra1	-0.018051294	7.859613062	0.722353186	0.877005351
Myl12b	-0.02184401	5.14176373	0.722459895	0.877059342
Zfp612	0.015176112	5.21932742	0.722593405	0.877112472
Bhlhb9	0.024998413	4.633448576	0.722628144	0.877112472
Rnf5	0.038690576	1.846166486	0.72288195	0.87715759
Bin3	-0.031785733	5.14381188	0.723020975	0.87715759
Ptp4a2	0.014085467	6.049356265	0.723039894	0.87715759
Ssr4	0.024996143	3.477021772	0.723041137	0.87715759
E130317F20Rik	0.034791388	1.736669064	0.723083021	0.87715759
Mrpl15	0.022280131	4.453171576	0.723097478	0.87715759
Cpsf7	-0.013644472	6.081071026	0.72310103	0.87715759
Mms19	0.018814026	5.103619648	0.723273486	0.877291269
Golga4	0.015142829	7.277315009	0.723390165	0.877297319
Mttp	-0.028414643	3.8885589	0.723402984	0.877297319
Dmap1	0.02801908	3.205779218	0.723654945	0.877496143
Plppr4	-0.017562464	7.633590464	0.723705735	0.877496143
Zfp780b	-0.017863859	4.369606143	0.723762927	0.877496143
Fgfbp3	0.034210039	2.0201107	0.723816006	0.877496143
Kcnc1	-0.020858372	6.919426663	0.724006188	0.8776512
Slc41a2	0.016360542	5.455067189	0.724162727	0.877722985
Zfp846	-0.016041554	4.513504842	0.724217378	0.877722985
Gng7	0.016081104	6.395176156	0.724283992	0.877722985
Cct3	-0.018363888	5.283211793	0.724389945	0.877722985
Mrps15	-0.0212451	4.296219392	0.724405874	0.877722985
Clec2d	-0.046671951	3.536291651	0.724488205	0.877722985
Mon2	0.015171524	7.565042766	0.724501403	0.877722985
Gm266	0.049195816	0.603828664	0.72461692	0.87778747
Esam	-0.042472736	3.758140495	0.724762767	0.877828647
Zic2	0.027629528	3.466659714	0.724775497	0.877828647
Dapk3	0.018419781	3.861307379	0.724971969	0.877942179
Porcn	-0.020423107	4.468417373	0.725004156	0.877942179
Gprin2	-0.066597185	0.288351253	0.725096937	0.877942179
2700069I18Rik	0.047563196	2.139700445	0.725118437	0.877942179
Mospd3	0.041701795	1.366124654	0.725455613	0.878274957
Mir3093	-0.040716153	1.353171233	0.725646996	0.87840127
Kctd5	-0.017440094	5.149167557	0.725691745	0.87840127
Zfp64	0.021473722	4.24982631	0.725746948	0.87840127
Eif4e3	0.017451439	5.1375139	0.725932643	0.878550567
Add2	0.016386506	8.093634409	0.725996556	0.878552467
Hps4	-0.020368729	4.735582358	0.726582026	0.879185464
Zmat5	-0.029922757	3.8972985	0.72702984	0.879530563
Cdk8	0.017246803	7.579342604	0.727052729	0.879530563
Zfp113	0.019386616	3.926460665	0.72710074	0.879530563
B4galt4	-0.019998294	4.808822382	0.727169566	0.879530563
Ccdc191	-0.017810785	4.61741468	0.727179292	0.879530563
Slc14a1	0.049736342	2.638504478	0.727249732	0.879540269
Fam216a	0.016955965	4.095572853	0.727493455	0.87970126
Kif18a	0.035538767	2.263322841	0.727512415	0.87970126
Lrrc59	0.020799053	4.745186202	0.727570124	0.87970126
