Gene	logFC	logCPM	PValue	FDR
Zfp207	0.019634554	7.687322	0.693627084	0.918096682
A830080D01Rik	-0.020495248	5.612864494	0.693635664	0.918096682
Slc47a1	-0.042384622	2.661763295	0.693754236	0.918167974
Plcl2	0.023910801	8.048475154	0.693852642	0.918168674
Anapc1	0.016497552	7.402720115	0.694004598	0.918168674
Abcd2	0.02013415	5.789184368	0.694010222	0.918168674
A930011G23Rik	0.042440059	6.681649123	0.694013604	0.918168674
Thoc7	0.018263281	5.096554524	0.694262809	0.918412736
Pbx4	-0.022511741	4.09789118	0.694407108	0.918517988
Trp53inp2	-0.023753818	6.12871004	0.695218156	0.919505072
Clk3	-0.016272808	5.857125081	0.69533502	0.919509877
Nipa1	0.015080496	6.270208973	0.695468161	0.919509877
Plpp3	-0.018025938	7.653381925	0.69548647	0.919509877
Pinx1	-0.027792861	5.132547535	0.695498198	0.919509877
Mta1	-0.016095268	5.88769446	0.695545811	0.919509877
Id3	0.037948096	3.782033573	0.695796819	0.919707684
Abcc12	0.071660166	0.420661327	0.695825075	0.919707684
Cd68	-0.059200644	0.434269039	0.69595921	0.919799295
Hapln3	0.078286503	0.266745253	0.696184413	0.920011235
Smdt1	0.03112865	3.256531205	0.69639058	0.920105336
Ccna2	-0.072708875	0.8360683	0.696399497	0.920105336
St8sia2	0.032240926	3.396245119	0.696450159	0.920105336
Tmem126b	-0.022402085	3.487542746	0.696565237	0.9201634
Ypel3	-0.020374321	4.939256036	0.69662381	0.9201634
Osbpl8	-0.021199747	8.453735812	0.696715661	0.920199061
Spop	0.018493725	6.995586402	0.696917395	0.920295484
Wdr76	0.039509428	2.717826633	0.697018282	0.920295484
Fig4	-0.017337413	5.603873626	0.697031534	0.920295484
Hist4h4	-0.057429377	1.551348749	0.697048106	0.920295484
Senp2	0.014860564	6.427729409	0.697132691	0.920321525
Chd5	-0.023589289	7.067812431	0.697235226	0.920329183
Htatip2	-0.028274856	3.189715819	0.69727342	0.920329183
Mbd6	-0.028520769	2.943079801	0.697333078	0.920329183
Fitm2	0.02974977	3.558306278	0.698079052	0.92087978
Hnrnpab	0.019738863	4.884695908	0.698093036	0.92087978
Kcnn1	0.036590597	3.01587633	0.698099982	0.92087978
Fanca	-0.063558637	0.612695747	0.698132477	0.92087978
Cdkl1	0.022398332	4.451804412	0.698206495	0.92087978
Cadm1	-0.029227902	9.33780262	0.698318419	0.92087978
Polr3g	-0.030347342	3.960145824	0.698440808	0.92087978
Vps52	0.021581931	4.774144289	0.698451436	0.92087978
Rp9	0.016680843	5.300410636	0.698465957	0.92087978
Mypop	-0.022251802	3.892976877	0.698739898	0.92087978
E530011L22Rik	0.032697624	3.040156311	0.698882852	0.92087978
Dennd6a	0.018020381	6.399647642	0.698889535	0.92087978
Scrt1	0.03064321	5.571436049	0.698920841	0.92087978
1110002L01Rik	-0.019089256	4.249713551	0.699001142	0.92087978
Gm10560	-0.038682135	2.086524685	0.699052763	0.92087978
Otud4	-0.017185679	7.372491673	0.699113679	0.92087978
Atp7b	0.034555893	2.500519558	0.699126469	0.92087978
Slc12a7	0.035360299	3.104269115	0.699127966	0.92087978
Birc3	0.048620788	2.117909889	0.699138326	0.92087978
Ccdc180	0.048456484	2.145379456	0.699148565	0.92087978
Msh3	-0.025435492	5.724904824	0.699223433	0.92087978
Zfp65	0.020104896	4.699548831	0.69924166	0.92087978
Ndufb5	0.015995064	5.543340201	0.699285883	0.92087978
Spin1	-0.016342095	7.402643149	0.699307888	0.92087978
Ift140	-0.019104691	4.937433373	0.699418509	0.92093998
Cdnf	0.083949165	0.199173484	0.699806645	0.921365546
Itsn2	-0.018168868	7.579412068	0.699981963	0.921369601
F8a	-0.031257617	2.868799274	0.6999989	0.921369601
Rsph1	-0.052319076	1.319980854	0.700060097	0.921369601
Cbx8	0.039204262	1.915620789	0.700246259	0.921369601
Zfp362	0.018862795	5.009144003	0.700363977	0.921369601
Wscd2	0.017381943	6.231465651	0.700396962	0.921369601
Mnat1	-0.033437377	6.388257599	0.700423364	0.921369601
Fam167a	-0.042010876	2.349294444	0.700642922	0.921369601
Clec2d	0.039272954	3.496158692	0.700756035	0.921369601
Def6	-0.058758057	0.838401725	0.700775214	0.921369601
Wdr13	-0.028166112	6.342735997	0.700821988	0.921369601
Scrib	0.020140292	4.634437919	0.700827014	0.921369601
Capns1	-0.025938734	4.823175158	0.70087067	0.921369601
Zranb2	0.017657165	7.711219656	0.700945666	0.921369601
Med25	-0.020992233	4.827205086	0.70102531	0.921369601
Eya3	0.016623933	6.151112628	0.701030176	0.921369601
Plxnc1	0.014925524	6.858142339	0.701124564	0.921369601
Afap1	0.016410259	5.608113646	0.701124826	0.921369601
Rdh13	0.018910413	4.59491563	0.701136701	0.921369601
Ppp1cb	-0.018516601	7.577335567	0.701174227	0.921369601
4930506A18Rik	-0.06209898	0.528884253	0.701174924	0.921369601
Dusp28	-0.045653979	2.042449475	0.701247754	0.921369601
Ptchd4	0.033081266	6.666070621	0.701359345	0.921369601
Nlrc3	0.046283396	1.122687929	0.701401548	0.921369601
AW822252	0.072239531	0.23619028	0.701527292	0.921369601
Polk	-0.024865133	5.223468895	0.701574579	0.921369601
Ncbp2	0.022581416	4.62454552	0.701692031	0.921369601
Ric1	-0.017441991	7.308727934	0.701705522	0.921369601
Rrbp1	-0.017771882	5.405312219	0.701859906	0.921369601
Kif5a	-0.032570385	8.776649923	0.701865817	0.921369601
Zfp82	-0.024365188	3.048338983	0.702014888	0.921369601
Lsp1	-0.054384346	0.686017479	0.702054381	0.921369601
Gnl2	-0.017625212	5.162539643	0.702219622	0.921369601
Cdc34	0.028410719	3.76730545	0.70224221	0.921369601
5730408K05Rik	-0.046682808	0.954239345	0.702279971	0.921369601
Atp13a5	0.029674052	5.083818811	0.702304334	0.921369601
Gcfc2	0.019490856	4.760341312	0.702330629	0.921369601
Tnfsf10	0.061562511	2.108327571	0.702372164	0.921369601
Cav1	-0.034932093	3.842864326	0.702458187	0.921369601
Greb1l	-0.02592089	5.681959121	0.702483833	0.921369601
Fam129b	-0.026572155	5.139044897	0.702487031	0.921369601
Gm4285	0.040326716	2.022574628	0.70254721	0.921369601
Ccdc146	-0.044214215	3.176549302	0.702676082	0.921369601
Gm16897	-0.050260067	0.992457093	0.702691805	0.921369601
Plekhd1	0.062325997	1.438492959	0.70278488	0.921369601
Dclre1b	-0.032141406	2.775661216	0.702796758	0.921369601
Thoc6	0.059956526	0.748323233	0.702862302	0.921370399
Arl1	0.019410307	4.790686692	0.703015037	0.921485483
Ampd3	0.021721895	4.865211374	0.703260794	0.921691505
Incenp	-0.028624	3.224506972	0.70330213	0.921691505
Usp33	0.015627534	7.169991282	0.703732135	0.922082866
Syngr1	0.0224723	7.789694254	0.703781589	0.922082866
Cep350	-0.015081089	7.605653793	0.703795718	0.922082866
Nudt8	-0.051268564	0.87022913	0.703947675	0.922196802
Rcbtb2	0.019441664	4.998554946	0.704155985	0.922319757
Wdr19	-0.01774185	5.320959266	0.704171536	0.922319757
Arhgap36	-0.079291161	0.792338178	0.704404886	0.922462645
Eif3f	0.026369758	4.85029622	0.704440051	0.922462645
Ddx19b	0.016395599	4.908546661	0.704475666	0.922462645
Clcn7	-0.016951698	5.328653897	0.70455832	0.922485743
Ighmbp2	0.023365321	3.750600869	0.704933987	0.922892447
Bod1	-0.019217988	4.781233123	0.705074463	0.92292382
Cd200r1	-0.058035577	1.503092207	0.70513499	0.92292382
Gpd1l	0.020618818	5.94277962	0.705173551	0.92292382
Spaca6	0.02472257	4.533354904	0.705252142	0.92292382
Mum1	0.01861936	4.807370763	0.705283176	0.92292382
Ddi2	0.019840808	5.641429062	0.705516307	0.922937579
Setbp1	0.029533053	8.149952135	0.705595545	0.922937579
Vav2	-0.021353275	4.903370612	0.705609422	0.922937579
Ssb	0.016304441	5.585067645	0.705643582	0.922937579
Pm20d1	0.070533072	0.220708004	0.70566536	0.922937579
Aamp	0.022277115	4.620182212	0.705683966	0.922937579
Tapbp	0.027663919	4.15494839	0.705845908	0.923064294
Slc35b1	-0.021047505	4.510082092	0.706104679	0.923109182
Xpo6	0.017104052	7.034324288	0.7061231	0.923109182
Il17rd	-0.024492304	3.679108092	0.706152262	0.923109182
Wdr43	-0.015935932	5.880358443	0.706157885	0.923109182
Hsdl2	0.019920787	4.098140141	0.706205523	0.923109182
Tor4a	0.056521033	1.313078814	0.706442876	0.923334374
Slc13a3	-0.028236645	3.430849843	0.706518381	0.923348006
Nipa2	-0.016404828	5.790665773	0.706971165	0.923854656
Mllt11	-0.018867425	6.113799968	0.707143213	0.923982334
Yae1d1	0.024846185	3.467063011	0.707199108	0.923982334
Adck1	0.019616726	5.502369806	0.707334897	0.924019019
Rpp38	0.042395953	2.377863498	0.707357431	0.924019019
Erich3	0.03096415	2.719209678	0.707528836	0.924134643
Dhx35	0.021690324	5.148499066	0.70768315	0.924134643
Fsip1	-0.063098543	0.862367072	0.707714952	0.924134643
Cenpo	0.031589422	2.945327689	0.707838546	0.924134643
Grpel1	-0.022151424	4.004492969	0.707854343	0.924134643
Vps4b	-0.015514226	6.318263934	0.707898567	0.924134643
Kifc3	-0.018928385	5.353388994	0.707901856	0.924134643
Arxes1	-0.035237042	2.359704711	0.707973174	0.92414272
Med30	0.02758538	3.129427935	0.708065951	0.92415349
Chst14	-0.059124427	0.728556139	0.708111688	0.92415349
Crebrf	0.0167588	7.079824141	0.708226604	0.924173084
Zbtb45	0.034091704	3.397244278	0.708277231	0.924173084
Naip5	-0.065801371	0.982137019	0.708334828	0.924173084
Cul7	-0.027806726	4.033607461	0.708396376	0.924173084
Gtpbp3	-0.027252761	3.698293011	0.70848066	0.924173084
Psmd9	0.019768908	4.438153531	0.7085175	0.924173084
Chrnb3	-0.065098211	0.493382786	0.708667278	0.924283483
Tcf4	0.022220606	9.864630549	0.708766328	0.924327705
Rexo4	0.016203982	4.989569064	0.708992338	0.924537476
Trit1	-0.016525291	5.950960309	0.709131079	0.92463342
Tex10	0.017469894	6.115589181	0.709328188	0.924652543
Ppp3cb	-0.018104227	8.258023506	0.709328357	0.924652543
Prkrir	-0.017250473	5.438563245	0.70949028	0.924652543
Arih1	-0.0176763	7.90083122	0.709517189	0.924652543
Lsm4	0.029798855	2.696701732	0.709520892	0.924652543
Pcyox1l	-0.027570596	3.766393452	0.709536746	0.924652543
P2ry6	-0.044485666	1.780554298	0.709604826	0.924656339
Fbxl6	-0.023214539	3.801406855	0.709732436	0.924663326
Rpl22l1	-0.02171973	3.730599002	0.709741795	0.924663326
Cep152	-0.023729794	3.898956233	0.70981899	0.924663326
Ppid	0.015858482	5.459173213	0.709897883	0.924663326
Stox2	0.017291015	7.875590378	0.710001969	0.924663326
Sh3bp4	-0.020343201	5.446959921	0.710175354	0.924663326
Eif4g1	0.019575173	6.875492797	0.710182709	0.924663326
Qser1	-0.018315521	5.991974307	0.710267741	0.924663326
Pggt1b	-0.018240563	5.757690949	0.710305178	0.924663326
Stambp	-0.019164219	4.48477189	0.71032079	0.924663326
1810058I24Rik	0.023204025	3.594687793	0.710327031	0.924663326
Vps37c	-0.019130609	4.948838459	0.710638054	0.924983337
Ctsz	0.023520278	3.641630977	0.711072408	0.925328363
Ippk	0.016907729	5.847445997	0.711073683	0.925328363
Trpt1	-0.035876989	2.074756298	0.711098771	0.925328363
Tmem60	-0.022133861	3.634579005	0.711183921	0.925354301
Iscu	0.027395214	3.483371483	0.711306535	0.925376532
Rsph14	0.063533052	1.106677533	0.711331442	0.925376532
Amacr	0.027606763	2.821172258	0.711423916	0.925411986
Ttl	-0.017019091	5.724983198	0.711508872	0.925437656
Cxx1c	-0.027324049	3.957021988	0.711858491	0.925743591
Nr6a1	-0.031153592	6.683005583	0.711874573	0.925743591
Gm609	-0.072369142	0.958913392	0.711982371	0.925749357
Casp8	0.030341559	2.748133142	0.712064588	0.925749357
Acsl6	0.014838772	7.165570064	0.71207474	0.925749357
Tars	0.020700781	3.915994841	0.712142949	0.925753212
Pradc1	0.026006339	2.604815271	0.71222872	0.925779893
Cct5	-0.018972834	5.588035379	0.712374805	0.925811097
Clasp2	0.015481997	9.167775699	0.712403789	0.925811097
B4gat1	0.024225182	5.410923502	0.712448472	0.925811097
Fcgrt	-0.033388199	3.114661632	0.712617347	0.925945745
2210013O21Rik	-0.018618591	4.960955772	0.712805872	0.92597133
Dock8	-0.02903677	4.322749696	0.712825748	0.92597133
Hnrnpa3	0.01833181	5.788026441	0.712832817	0.92597133
Mfsd4b1	-0.038015903	2.068509327	0.713042855	0.926100056
Casz1	0.041717169	1.811432064	0.713091214	0.926100056
Fzd6	0.032020844	4.35581046	0.713136833	0.926100056
Kcnmb2	0.036222649	4.796995174	0.713192988	0.926100056
Mir1197	-0.077062351	0.037150377	0.71328617	0.926116593
Gm5176	-0.070534396	0.57109371	0.713432309	0.926116593
Arl6ip6	-0.02125541	4.917047382	0.713443971	0.926116593
Clrn1	0.059538633	0.644483697	0.713534816	0.926116593
Hdac10	-0.026627957	2.839847045	0.713536185	0.926116593
AA414768	-0.044478083	1.584117428	0.713597344	0.926116593
Zfp871	-0.016015399	7.533651405	0.713720449	0.926191646
Ttc21a	0.054696077	2.378943244	0.713880202	0.926314237
Kif6	-0.028588221	4.263451794	0.714014345	0.926403579
1700049G17Rik	-0.018495318	4.523273393	0.714129059	0.926467699
1700094D03Rik	-0.027523692	2.929847215	0.714230691	0.926514835
Zfp330	0.016946039	4.706751922	0.714325661	0.926553323
Adora1	0.01860151	6.754868858	0.714580369	0.926640606
Zbtb48	0.027385453	3.187201092	0.714586186	0.926640606
Ywhag	-0.024859181	8.561535366	0.714607252	0.926640606
Nt5m	0.017458239	4.996342752	0.714654179	0.926640606
Trim44	0.015515949	8.04515278	0.714834212	0.926789349
Kdelr2	-0.018128596	4.737301187	0.715004167	0.9268031
Mvb12b	0.017605795	7.299314241	0.715017771	0.9268031
Sec61b	-0.030509527	2.495132463	0.715040773	0.9268031
E130311K13Rik	-0.035394334	3.056115094	0.715403129	0.92718807
Zbtb20	-0.024347077	9.383372655	0.715551967	0.92729627
Slc50a1	-0.023505573	3.221359643	0.715806213	0.927476777
D430042O09Rik	-0.016020718	5.789558274	0.715842298	0.927476777
Adpgk	-0.016788198	4.604491969	0.715913603	0.927476777
Tceanc	0.034891645	1.57907281	0.716200777	0.927476777
Vps26a	-0.014156349	5.507965357	0.716201849	0.927476777
Gm10516	-0.021958275	3.950988405	0.716353108	0.927476777
Ccnt1	0.01411935	5.713536723	0.716398934	0.927476777
Hist2h4	0.036455143	3.031527991	0.716468621	0.927476777
Morn1	-0.020420086	4.826365357	0.716490478	0.927476777
Mapkapk2	0.016700513	5.271623794	0.716552433	0.927476777
Entpd2	0.036269714	2.602979136	0.716642781	0.927476777
Hectd1	-0.014548283	7.813225945	0.716656839	0.927476777
Ncs1	-0.023256326	7.558424593	0.716819981	0.927476777
Pus3	-0.022468992	3.577011531	0.716851648	0.927476777
Eri2	-0.020733628	4.149243383	0.716943024	0.927476777
Sox13	0.034913082	3.522522653	0.716947119	0.927476777
Fam3a	-0.023708862	3.519813005	0.71702869	0.927476777
Coa5	-0.024166021	5.035304472	0.717050896	0.927476777
Kank2	0.031720603	3.374318471	0.717145006	0.927476777
Ypel4	-0.0250111	3.872884347	0.717207248	0.927476777
Krr1	-0.049449221	5.062253557	0.717260606	0.927476777
Dph7	0.020048814	3.939770347	0.717369999	0.927476777
Ccnj	-0.017818978	4.082481868	0.717421783	0.927476777
Mbp	0.021757581	9.383193076	0.717453631	0.927476777
Jagn1	0.02584371	3.96604776	0.717511687	0.927476777
Cc2d2a	0.018239976	5.735315373	0.717512926	0.927476777
Dhodh	0.026666945	3.44185373	0.717514425	0.927476777
Trak2	-0.015271841	7.22613012	0.717659144	0.927476777
Plpp7	-0.020304176	4.184537473	0.717666495	0.927476777
Bsg	-0.024316201	7.288240785	0.717713477	0.927476777
Ctsa	-0.020467474	5.004647138	0.717765186	0.927476777
C330027C09Rik	-0.031102498	2.510766624	0.717782965	0.927476777
Ncapg2	-0.025374012	3.473195477	0.718011045	0.927617915
Prrc2b	-0.019956942	8.570754651	0.718022945	0.927617915
Atrn	-0.014072176	8.196676744	0.718112853	0.927645644
Pik3r3	-0.01546473	6.201593078	0.718227238	0.927645644
Fbxo11	0.01691528	7.420863916	0.71829017	0.927645644
Kctd13	-0.017159831	5.268462414	0.718305919	0.927645644
Cntn3	0.026057292	7.973360752	0.718488898	0.927652679
Mical2	-0.020431381	8.6492633	0.718503001	0.927652679
Kif16b	-0.021217195	6.780644967	0.718507502	0.927652679
Htra3	0.036939152	2.067689328	0.718639265	0.927666583
Siah3	-0.034000995	3.607644536	0.718649029	0.927666583
Cul4b	-0.014706505	5.67984926	0.718771587	0.927675936
Exosc3	-0.028552609	2.503973957	0.718821298	0.927675936
Pld1	-0.021884866	5.203762224	0.718852415	0.927675936
4930526I15Rik	0.047420787	0.865231352	0.718959096	0.92772923
Iqca	-0.047704805	1.813301969	0.719060449	0.92777564
Peli3	0.025786491	3.868859676	0.71922705	0.92790622
Klf9	0.02021027	7.256421648	0.719599827	0.928302749
H2afv	0.018678145	4.375277559	0.719719533	0.928353902
Atpif1	0.020098624	3.807217191	0.719770335	0.928353902
Icmt	-0.019188873	5.488096992	0.719919433	0.928397904
Rps23	-0.030938433	3.762802606	0.719953078	0.928397904
4933404O12Rik	-0.029045583	2.917747465	0.72002638	0.928397904
Txnrd2	0.021719533	4.241952301	0.720230162	0.928397904
Trmt10c	-0.02288203	3.57340109	0.720271878	0.928397904
Dhtkd1	-0.029474724	3.695729227	0.720274298	0.928397904
Lin7c	-0.018278401	6.030547765	0.720305339	0.928397904
Cx3cr1	0.023945325	4.419874098	0.720408136	0.928397904
C4bp-ps1	-0.056072258	1.05131679	0.720473097	0.928397904
Plekha4	-0.05543352	0.872424228	0.720481571	0.928397904
1810030O07Rik	-0.023978857	4.535147382	0.720524189	0.928397904
Gda	0.019357238	7.686924623	0.720709968	0.928499289
Gnb1	-0.018262526	8.333234828	0.720860919	0.928499289
Armc3	-0.04930286	1.857589355	0.720880044	0.928499289
Tmem136	0.017032676	4.310647018	0.720917848	0.928499289
Supt7l	0.023249979	3.597871392	0.720930063	0.928499289
Abcb1b	0.032178517	2.979171469	0.721001449	0.928506948
Tmem81	0.038195825	1.733892093	0.721277525	0.928652673
Gsto1	0.027893883	3.189173974	0.721302512	0.928652673
Gatad2b	0.014602683	5.800642831	0.721331755	0.928652673
Zfp119b	0.038259276	2.260522978	0.721376402	0.928652673
Slu7	0.018013348	4.508831291	0.721695956	0.928863071
Hcn4	-0.030670166	3.036761009	0.721713032	0.928863071
Gm17762	0.055175323	0.812157237	0.72173623	0.928863071
H2afx	-0.027572625	2.685917197	0.721818797	0.928885082
Elk4	-0.013716591	5.047507065	0.722049699	0.929027449
Cadm3	0.018341774	7.531623167	0.722104034	0.929027449
Ubxn2a	0.016393077	5.378779789	0.722125853	0.929027449
Nos3	-0.039058931	3.409125782	0.722207078	0.929047709
Atoh8	-0.041212785	2.173575076	0.722346944	0.929143395
Flrt2	-0.023038207	8.321633722	0.722650428	0.929449503
Gsto2	0.053462494	0.789077201	0.722749619	0.929492826
Tcf12	0.021073101	8.743622714	0.722917724	0.929589411
Cacna1c	0.031148255	8.758484115	0.722955751	0.929589411
Mycn	0.030509378	3.17294228	0.723160805	0.929768817
Brd7	0.014367934	5.502735562	0.723379571	0.92992239
Zbtb18	-0.019474381	7.006595775	0.723411329	0.92992239
Clptm1	-0.017800977	6.545981776	0.723718862	0.930233438
Slk	0.014265397	6.933794617	0.724130174	0.930677811
Ccdc191	-0.024188752	4.387081409	0.724299277	0.930692172
Scaf8	0.020596403	7.605474175	0.72448793	0.930692172
Asb6	-0.02165061	3.885043208	0.724529077	0.930692172
Tmem150c	-0.021561488	5.362936915	0.724583022	0.930692172
Mrc2	-0.028259086	3.450176267	0.724590387	0.930692172
Caml	-0.014981005	5.203112265	0.724716455	0.930692172
2010204K13Rik	-0.033088919	2.131158028	0.724781465	0.930692172
Gdi2	0.015319117	7.008969569	0.724839362	0.930692172
1110032F04Rik	0.035524654	3.186859909	0.724953188	0.930692172
Tmem141	0.052848201	1.202942351	0.724967105	0.930692172
Ctnnb1	-0.018747026	8.038764172	0.725056144	0.930692172
Ube2cbp	-0.030228281	3.673412993	0.725206128	0.930692172
Hspa9	0.016491483	6.57360729	0.725253574	0.930692172
Foxred1	0.022472976	3.653825997	0.72526914	0.930692172
Chd9	0.015865116	8.713644289	0.725306296	0.930692172
Kcnt1	0.013157264	6.578905261	0.725345528	0.930692172
Mkl2	0.017175545	8.737974443	0.725446015	0.930692172
Sco1	-0.020243773	3.355051098	0.72548091	0.930692172
Frat1	-0.027345818	2.66812165	0.725487819	0.930692172
Dhx16	-0.024747992	3.861583415	0.725545746	0.930692172
Polrmt	0.02489977	4.082607492	0.725584434	0.930692172
Smurf2	-0.016182263	6.668546285	0.725693664	0.930692172
1500017E21Rik	-0.046362527	1.615769177	0.725716261	0.930692172
4930525G20Rik	-0.031507134	2.526613842	0.725719752	0.930692172
Ssbp1	0.02084468	4.303728792	0.72578116	0.930692172
Fancg	-0.030337332	2.481101774	0.725898753	0.930758848
Pcnx3	0.016489378	6.033644322	0.726050567	0.930778066
4930581F22Rik	0.027437815	2.584513946	0.726091989	0.930778066
Ggta1	0.025384276	3.196548307	0.726110537	0.930778066
Gm1715	-0.039440339	1.895940681	0.72618553	0.930790107
Idnk	0.022980195	3.179365908	0.726289936	0.930839842
Akap8l	0.014324659	6.257567688	0.726505078	0.930930775
Cox6a1	0.025706806	4.802106874	0.726762096	0.930930775
Rock2	0.019574748	8.642540179	0.726793363	0.930930775
Tmem183a	-0.014512381	5.436054937	0.726820237	0.930930775
Med20	0.015936358	4.987030444	0.726839275	0.930930775
Gjb1	0.045563181	1.884257906	0.726874304	0.930930775
Inppl1	-0.021479313	4.204999094	0.727063512	0.930930775
Ints8	-0.015411013	6.564260441	0.7270707	0.930930775
Mkln1	0.017098893	7.649755896	0.727092208	0.930930775
Bcl2l2	0.022979317	5.545506946	0.727110124	0.930930775
Spg20	0.016943058	5.063679432	0.727163941	0.930930775
Rsph3b	-0.035710512	1.928437644	0.72724741	0.930930775
